playerid;overallrating;potential;birthdate;playerjointeamdate;contractvaliduntil;haircolorcode;eyecolorcode;skintonecode;headtypecode;bodytypecode;height;weight;preferredfoot;skillmoves;internationalrep;hashighqualityhead;isretiring;nationid;preferredposition1;preferredposition2;preferredposition3;preferredposition4;firstname;lastname;acceleration;sprintspeed;agility;balance;jumping;stamina;strength;reactions;aggression;interceptions;positioning;vision;ballcontrol;crossing;dribbling;finishing;freekickaccuracy;headingaccuracy;longpassing;shortpassing;marking;shotpower;longshots;standingtackle;slidingtackle;volleys;curve;penalties;gkdiving;gkhandling;gkkicking;gkreflexes;gkpositioning
276804;65;70;153060;160967;2026;3;9;2;1546;2;171;65;2;3;1;0;0;27;12;25;23;-1;Mattia;Compagnon;72;65;81;82;53;65;48;66;54;41;60;58;68;62;70;66;58;45;49;61;23;68;63;26;18;53;59;55;8;8;7;7;13
223550;74;74;150203;160804;2026;5;1;2;3;5;190;85;1;1;2;1;0;47;0;-1;-1;-1;Jonas;Omlin;52;51;32;51;71;35;69;72;22;25;15;42;31;24;27;17;16;24;30;35;20;50;18;21;24;15;21;27;75;72;66;75;71
236786;79;79;151352;161350;2029;3;8;2;2508;1;184;71;1;3;2;1;0;18;25;18;16;-1;Martin;Terrier;78;75;72;73;84;73;74;77;57;27;80;77;83;73;81;80;58;75;72;80;34;79;77;31;34;79;77;73;12;5;13;8;5
256197;83;89;153124;160283;2026;0;9;5;1528;2;184;77;2;3;3;1;0;57;5;7;-1;-1;Piero;Hincapié;80;88;74;69;88;85;77;82;87;83;60;57;74;55;70;41;32;79;74;78;83;50;31;85;88;33;56;33;9;15;10;9;6
268622;70;82;154259;161333;2026;0;3;6;1016;2;182;73;2;2;1;1;0;18;5;7;-1;-1;Jeanuël;Belocian;65;69;67;68;75;54;72;66;71;68;48;56;68;61;63;34;48;69;68;71;69;54;39;72;70;35;64;51;13;15;13;7;15
270033;72;80;153759;160602;2029;3;4;3;2002;4;187;76;1;2;1;1;0;21;5;3;12;-1;Tim;Oermann;71;92;64;58;84;75;79;66;66;68;26;39;68;50;59;30;33;72;66;69;70;49;31;76;72;31;38;33;6;14;5;11;8
204092;73;73;149219;161739;2027;3;9;4;2012;5;193;89;1;1;1;0;0;21;0;-1;-1;-1;Janis;Blaswich;47;38;31;33;69;31;74;71;39;19;11;46;31;20;19;18;8;15;30;38;10;49;16;15;13;13;29;30;73;68;65;73;76
208618;77;77;149279;161754;2027;0;9;3;1508;2;173;69;1;4;3;1;0;45;3;12;-1;-1;Lucas;Vázquez Iglesias;74;77;75;82;67;83;56;78;72;74;80;79;79;83;80;73;71;58;76;80;72;80;76;69;67;58;83;56;9;16;9;7;9
210035;85;85;150821;160967;2027;2;4;2;1502;1;171;68;2;4;3;1;0;45;16;7;27;-1;Alejandro;Grimaldo García;76;68;84;86;68;91;53;85;69;79;78;85;86;91;84;73;92;62;86;86;76;84;83;75;69;63;89;64;7;13;10;13;7
210324;78;78;149658;160971;2027;5;8;4;4001;2;176;72;1;3;3;1;0;21;18;25;14;-1;Jonas;Hofmann;69;60;77;79;63;73;66;81;70;75;81;80;81;75;78;77;75;48;76;79;70;74;75;57;57;85;77;71;6;6;10;10;10
210366;66;66;150037;156950;2027;5;2;1;3500;5;186;83;1;1;1;0;0;21;0;-1;-1;-1;Niklas;Lomb;38;39;47;40;61;40;68;64;27;17;5;27;20;15;14;17;13;15;32;26;16;48;11;12;16;15;17;14;68;58;64;70;63
211738;78;78;149992;161670;2028;19;8;3;47;5;195;87;1;1;3;1;0;34;0;-1;-1;-1;Mark;Flekken;29;36;34;38;63;28;72;74;32;12;14;55;34;14;12;16;12;11;56;54;15;60;11;13;20;14;19;23;79;76;80;80;76
212242;80;80;150458;160283;2028;19;2;2;529;5;186;85;1;2;3;1;0;21;5;14;10;-1;Robert;Andrich;59;56;63;59;80;67;84;80;91;83;68;73;76;71;74;74;76;74;78;79;82;84;85;81;77;70;80;62;7;9;10;15;13
228813;84;84;151468;161333;2029;19;4;4;2512;2;173;68;1;3;3;1;0;45;14;10;-1;-1;Aleix;García Serrano;67;64;79;85;65;76;65;84;65;77;80;86;87;83;84;75;80;51;88;85;79;78;78;77;74;66;84;60;16;8;9;7;10
231521;84;85;151932;159690;2030;0;9;2;1530;1;178;69;1;3;3;1;0;52;14;10;-1;-1;Exequiel;Palacios;72;53;78;79;74;68;67;85;84;86;79;83;84;70;82;74;54;67;84;86;80;81;79;84;80;63;73;72;10;5;8;6;9
234236;85;85;150947;159941;2030;6;10;3;28;5;191;87;2;3;3;1;0;12;25;-1;-1;-1;Patrik;Schick;72;72;80;67;91;69;85;85;65;25;87;75;83;64;81;86;56;88;64;78;44;85;78;29;19;84;78;63;11;15;8;14;9
237328;78;79;152205;161024;2028;0;9;8;1042;1;173;68;1;3;1;1;0;133;12;25;18;23;Nathan;Tella;85;81;85;84;69;78;52;66;54;41;78;74;79;74;82;77;45;58;65;74;55;80;70;41;30;73;64;52;9;6;8;6;12
247263;81;83;152052;159720;2028;0;9;10;1028;5;192;84;1;2;3;1;0;101;5;-1;-1;-1;Edmond;Tapsoba;73;76;66;64;84;74;83;81;77;85;34;74;74;39;66;56;32;84;82;83;82;86;33;81;79;33;54;77;5;10;13;15;7
255106;78;83;152486;161749;2030;6;3;7;1023;5;191;89;1;2;1;1;0;18;5;-1;-1;-1;Loïc;Badé;54;66;56;45;81;65;84;75;78;78;33;63;75;31;66;45;23;76;63;74;77;59;44;81;77;24;35;33;7;6;14;7;7
256853;81;86;153263;161709;2030;0;9;5;1038;5;187;86;1;4;3;1;0;95;18;14;27;-1;Malik;Tillman;83;84;79;82;89;76;82;78;62;66;78;79;83;69;82;75;75;73;75;80;60;77;83;67;59;60;82;60;9;11;11;9;12
261360;67;81;154216;160799;2026;0;9;10;1038;4;187;75;1;2;1;0;0;7;10;14;5;-1;Noah;Mbamba;67;76;68;65;75;67;75;56;68;65;44;62;68;31;66;25;28;64;65;68;65;53;50;68;68;23;25;26;12;11;11;6;14
272781;75;84;154258;161760;2030;5;4;4;605;1;178;72;1;4;1;1;0;129;18;16;14;-1;Eliesse;Ben Seghir;76;77;81;79;70;69;61;74;51;23;70;75;79;68;79;73;58;55;69;75;22;74;74;28;31;68;70;70;6;10;6;7;10
275028;73;78;153540;160967;2028;0;3;4;1516;2;174;69;1;4;1;1;0;54;12;3;23;-1;Arthur Augusto;de Matos Soares;80;85;78;75;66;68;49;71;63;65;67;67;77;77;75;44;42;60;61;74;66;52;42;67;64;38;70;46;12;5;7;12;10
212831;89;89;149738;159159;2027;3;8;3;1540;312;193;91;1;1;5;1;0;54;0;-1;-1;-1;Alisson;Ramses Becker;60;49;40;37;82;32;78;87;27;11;13;66;42;17;27;13;18;29;58;60;15;65;14;19;16;20;19;23;86;85;86;89;90
257289;85;88;153286;161720;2031;16;3;6;1031;4;190;76;1;4;3;0;0;18;25;18;-1;-1;Hugo;Ekitiké;85;87;80;74;85;86;70;85;70;23;86;79;86;51;87;86;51;79;57;82;28;83;75;35;19;80;73;68;8;8;7;12;10
203376;89;89;149286;158960;2027;0;9;4;1014;314;195;92;1;2;5;1;0;34;5;-1;-1;-1;Virgil;van Dijk;66;78;54;50;89;75;93;90;85;90;47;70;77;53;70;52;70;88;83;80;90;81;64;91;87;45;60;62;13;10;13;11;11
209331;90;90;149629;158776;2027;0;9;3;1512;25;175;72;2;4;5;1;0;111;12;23;-1;-1;Mohamed;Salah;87;86;86;91;79;85;75;90;63;55;90;89;88;86;88;90;69;59;81;88;38;83;78;43;41;83;88;88;14;14;9;14;11
216267;81;81;150263;158796;2026;3;4;1;4001;310;178;64;2;3;3;1;0;42;7;16;-1;-1;Andrew;Robertson;75;74;75;74;76;81;67;80;85;79;75;78;79;85;76;55;71;70;75;79;78;76;65;79;80;32;82;55;11;8;10;14;7
222514;71;71;151352;161698;2027;3;2;2;17;4;188;83;1;1;1;1;0;14;0;-1;-1;-1;Freddie;Woodman;45;50;47;39;56;34;46;70;34;26;12;45;23;14;17;16;13;20;38;40;10;47;14;21;20;16;15;20;72;69;62;71;68
225100;79;79;151432;158034;2027;0;3;7;1000;309;188;77;1;3;2;1;0;14;5;3;7;12;Joe;Gomez;72;76;61;64;85;57;78;78;77;79;56;65;75;73;71;20;29;76;75;77;79;51;22;81;78;34;55;26;8;13;14;7;7
232487;79;79;149868;161015;2027;0;9;2;559;2;178;77;1;3;2;1;0;163;10;14;-1;-1;Wataru;Endo;66;52;72;81;85;77;67;77;82;78;68;75;78;58;76;67;49;79;78;79;80;76;73;79;73;36;45;62;9;13;7;5;11
233731;87;88;152283;161760;2031;0;9;9;1542;4;192;77;1;4;4;1;0;46;25;-1;-1;-1;Alexander;Isak;86;80;73;69;91;82;79;87;58;38;89;80;86;68;87;90;64;82;60;79;35;91;83;34;29;81;75;86;7;6;9;11;7
235805;80;80;151587;161392;2028;6;3;3;2504;404;175;70;1;4;3;1;0;27;12;25;23;-1;Federico;Chiesa;88;87;89;84;74;63;67;79;74;46;80;77;81;75;84;80;62;53;74;77;42;84;79;44;39;78;78;62;6;7;8;7;9
236772;85;87;152683;160968;2028;0;3;2;1547;5;186;74;1;4;3;1;0;23;18;14;-1;-1;Dominik;Szoboszlai;77;81;78;68;76;90;69;86;75;74;83;85;86;84;85;79;86;65;84;86;72;89;85;76;72;81;87;83;10;10;13;6;10
237678;85;87;152164;160237;2026;0;9;10;1000;5;194;95;1;3;4;1;0;18;5;-1;-1;-1;Ibrahima;Konaté;69;83;55;44;83;75;91;84;84;83;44;64;75;38;68;29;27;83;76;78;86;45;31;86;85;28;50;41;9;7;9;15;9
239837;86;87;152012;160950;2028;19;3;3;2004;2;176;72;1;3;4;1;0;52;14;10;-1;-1;Alexis;Mac Allister;68;64;82;86;72;87;69;88;83;79;78;85;86;79;81;79;82;65;86;87;77;88;85;82;74;77;83;86;7;10;14;10;15
242516;83;84;152146;160788;2030;0;9;7;1016;4;193;76;1;4;3;1;0;34;16;27;-1;-1;Cody;Gakpo;85;82;75;67;90;76;75;82;63;45;82;81;85;83;86;81;76;81;75;81;42;88;83;48;31;78;82;68;15;11;7;5;9
246104;86;89;153251;161029;2028;0;9;8;1021;4;190;77;1;4;3;1;0;34;10;14;-1;-1;Ryan;Gravenberch;76;76;76;70;81;85;80;86;76;88;75;82;87;74;88;78;70;67;84;86;80;79;77;82;78;71;76;58;12;8;6;12;11
246174;78;83;153574;159533;2026;2;1;2;4001;8;168;64;2;3;1;1;0;14;18;14;23;-1;Harvey;Elliott;76;69;90;90;48;72;34;75;61;54;80;80;79;77;81;64;62;40;72;79;52;78;80;58;48;62;71;59;10;10;6;7;14
247601;61;67;152784;159381;2026;3;3;4;1023;4;195;76;1;2;1;1;0;14;5;-1;-1;-1;Rhys;Williams;62;66;50;47;63;51;73;58;65;60;27;48;50;32;53;36;31;61;56;59;61;43;27;60;59;37;31;41;5;14;5;14;12
253149;83;85;152729;161668;2030;0;9;10;1002;2;172;65;1;3;3;1;0;34;3;12;23;-1;Jeremie;Frimpong;95;93;89;88;68;85;47;84;75;77;82;73;83;82;85;66;47;54;63;78;74;62;53;71;79;58;77;43;12;7;8;14;13
253428;72;79;152954;158776;2026;5;5;2;2022;5;190;87;1;1;1;0;0;12;0;-1;-1;-1;Vítězslav;Jaroš;39;38;50;41;58;40;58;65;23;12;14;60;29;12;15;11;19;11;49;45;17;53;13;12;13;14;20;17;73;72;71;73;71
256630;88;92;153603;161687;2030;6;5;1;1532;2;177;71;1;4;4;1;0;21;18;16;14;-1;Florian;Wirtz;82;79;88;87;65;87;59;87;63;55;84;90;89;87;89;82;74;43;86;89;64;78;83;49;44;81;83;66;14;14;13;10;6
260908;81;85;153791;161693;2030;6;4;4;1540;2;180;71;2;3;3;1;0;23;7;16;-1;-1;Milos;Kerkez;88;87;83;84;74;90;75;78;83;78;76;76;76;80;77;53;52;60;68;77;76;80;53;78;80;53;77;50;8;13;10;13;13
262621;83;86;152657;161390;2030;0;4;4;2508;5;199;88;2;1;3;1;0;20;0;-1;-1;-1;Giorgi;Mamardashvili;48;48;40;26;71;45;74;74;25;8;8;34;22;13;11;9;10;14;20;20;5;54;7;12;10;7;11;11;82;81;72;83;82
278104;61;75;154111;160967;2026;21;9;8;1036;2;183;77;1;2;1;0;0;148;3;10;14;-1;Isaac;Mabaya;72;77;65;62;68;62;69;59;65;55;52;50;57;56;55;46;38;52;51;58;54;60;44;56;55;37;44;42;15;10;13;14;6
205988;79;79;150751;157676;2027;5;8;2;69;3;181;75;2;3;3;1;0;14;5;7;16;-1;Luke;Shaw;68;67;60;73;83;67;77;78;85;79;71;77;78;82;75;46;67;76;77;79;79;80;56;79;78;65;81;38;10;12;13;7;7
233064;78;79;152029;160971;2028;3;4;2;2021;1;181;74;1;3;3;1;0;14;18;16;14;-1;Mason;Mount;68;66;74;72;63;60;56;79;73;63;77;80;80;80;80;75;82;55;79;80;58;79;77;69;56;75;82;69;11;12;13;12;8
240243;83;85;152166;161698;2030;3;3;5;1039;1;183;76;1;4;3;1;0;54;18;16;25;-1;Matheus Santos;Carneiro da Cunha;79;77;77;74;79;82;73;82;72;42;80;81;87;79;85;85;70;68;75;81;43;87;88;41;39;78;83;76;8;7;13;11;13
277432;76;84;154145;161549;2030;0;9;9;1021;5;185;70;2;2;1;0;0;13;7;16;12;-1;Patrick;Dorgu;84;87;73;78;82;75;74;70;64;73;70;69;75;74;77;68;52;67;65;73;72;79;67;71;73;66;66;49;11;8;6;7;11
163264;67;67;147376;160238;2026;6;5;3;3516;5;188;85;1;1;1;1;0;14;0;-1;-1;-1;Tom;Heaton;44;40;50;50;62;20;63;60;31;24;12;48;35;17;17;12;13;16;45;38;16;49;12;15;13;12;22;24;68;66;65;67;68
200145;81;81;149516;160651;2026;0;3;6;1036;358;185;84;1;2;3;1;0;54;10;14;-1;-1;Carlos Henrique;Venancio Casimiro;35;36;48;51;75;60;81;80;90;77;71;78;77;68;68;69;70;80;81;81;79;82;78;83;84;77;75;66;13;14;16;12;12
203263;80;80;149892;159541;2026;3;4;3;3500;6;194;100;1;2;3;1;0;14;5;-1;-1;-1;Harry;Maguire;37;34;33;33;81;66;89;78;84;82;61;69;71;51;68;48;46;86;82;79;80;82;50;80;75;49;67;68;14;16;9;9;14
212198;87;87;150444;159719;2027;0;4;4;1508;400;179;69;1;4;4;1;0;38;14;18;-1;-1;Bruno Miguel;Borges Fernandes;68;66;78;73;69;95;61;90;84;64;85;92;87;85;80;80;85;63;90;90;65;86;85;71;66;87;85;91;12;14;15;14;8
226753;80;80;151016;160986;2026;0;9;9;1008;6;190;93;1;1;3;1;0;103;0;-1;-1;-1;André;Onana;62;60;66;53;79;40;78;76;38;15;11;68;40;15;26;12;17;20;58;57;12;64;17;18;14;13;30;27;81;75;85;83;77
233049;79;81;152469;160259;2026;0;3;5;4003;388;180;76;1;5;3;1;0;14;16;12;27;-1;Jadon;Sancho;81;77;90;90;62;57;58;78;40;33;78;80;85;73;86;74;67;40;70;80;38;75;70;35;25;70;81;73;7;11;10;13;11
234574;78;80;152096;159119;2028;3;1;4;1503;2;183;76;1;4;3;1;0;38;3;7;12;14;José Diogo;Dalot Teixeira;81;83;74;74;85;80;74;75;82;76;72;72;76;74;75;54;52;71;72;75;73;81;69;75;76;44;75;47;10;6;10;8;6
235243;82;84;152243;161376;2029;5;1;2;3500;398;189;89;1;2;3;1;0;34;5;-1;-1;-1;Matthijs;de Ligt;54;68;52;62;86;64;91;81;85;83;44;45;72;52;65;50;55;85;73;77;82;84;75;81;80;45;48;40;12;11;11;10;12
236401;80;80;151607;161376;2028;0;3;5;602;1;183;65;1;3;3;1;0;129;3;5;12;-1;Noussair;Mazraoui;78;73;76;74;81;76;69;79;71;80;76;77;81;79;80;69;42;73;74;80;76;68;61;77;80;56;69;44;12;7;13;12;12
238041;75;76;152248;160606;2026;0;9;8;1030;8;169;67;2;3;1;0;0;34;7;16;-1;-1;Tyrell;Malacia;79;75;78;85;74;69;69;68;79;75;53;60;73;69;76;49;49;57;64;73;69;64;58;77;78;56;61;45;9;9;12;8;8
239301;81;82;151672;160628;2027;0;9;2;1519;2;178;77;2;3;3;1;0;52;5;-1;-1;-1;Lisandro;Martínez;70;65;69;75;88;73;77;80;92;84;62;76;77;72;74;52;55;75;76;79;81;73;64;81;84;56;74;55;6;14;13;8;14
243014;85;86;152238;161718;2030;3;3;7;1015;3;171;75;2;4;3;1;0;103;23;12;25;-1;Bryan;Mbeumo;90;90;90;85;81;85;73;81;74;52;84;80;86;84;84;87;72;63;69;80;53;83;77;41;37;85;84;85;7;14;15;14;13
243647;75;77;151758;161029;2027;0;3;2;1508;4;198;88;1;1;1;1;0;48;0;-1;-1;-1;Altay;Bayındır;30;31;51;24;61;31;68;69;29;14;14;55;16;11;10;10;14;14;45;40;14;53;11;13;10;15;10;16;77;72;70;77;75
250961;77;83;152892;161346;2029;3;3;6;1007;5;193;89;1;4;1;1;0;34;25;18;-1;-1;Joshua;Zirkzee;73;67;76;61;86;69;84;74;60;40;78;79;85;61;85;77;66;73;72;78;40;76;75;36;35;75;68;77;6;11;12;14;8
253306;78;82;152851;161393;2029;6;7;1;1512;2;182;77;1;3;3;1;0;60;10;14;-1;-1;Manuel;Ugarte;62;62;68;72;71;70;74;76;87;81;70;72;74;62;74;65;58;60;76;76;74;67;65;79;80;45;70;62;6;10;16;13;8
260592;80;88;153631;161737;2030;20;4;3;3507;4;195;86;1;4;3;1;0;44;25;-1;-1;-1;Benjamin;Šeško;79;89;75;69;93;84;83;73;62;39;81;63;81;56;79;81;56;82;59;74;45;85;75;42;35;75;63;70;10;8;5;6;14
269136;77;85;154320;160556;2027;0;9;10;1037;2;181;80;1;3;1;1;0;14;14;10;-1;-1;Kobbie;Mainoo;70;66;80;88;74;74;73;78;74;74;74;76;80;67;82;73;55;64;78;79;70;69;62;77;75;58;76;58;14;11;10;9;5
224081;74;74;150894;160605;2026;19;5;4;1524;2;178;72;1;3;1;1;0;14;10;14;-1;-1;Kalvin;Phillips;58;50;62;73;70;54;74;72;78;72;65;71;72;70;69;61;70;62;77;76;71;74;67;75;73;54;61;58;8;8;8;14;12
241159;83;85;152579;161900;2031;0;9;8;1024;2;182;80;1;2;3;1;0;14;5;-1;-1;-1;Marc;Guéhi;69;72;61;65;92;75;80;85;79;83;35;66;77;58;72;42;32;81;78;80;85;49;26;84;85;32;67;38;8;9;11;12;12
251570;83;88;153709;161677;2030;0;9;4;1548;2;177;71;2;5;3;1;0;18;23;12;18;-1;Rayan;Cherki;75;75;81;86;60;68;67;83;59;36;79;86;88;82;91;77;73;28;78;83;33;80;76;38;29;71;85;68;7;14;6;8;8
253052;73;80;152882;159901;2026;0;9;10;1000;1;180;72;1;2;1;1;0;101;3;12;-1;-1;Issa;Kaboré;84;89;79;75;82;72;74;74;76;65;62;63;73;69;72;42;40;64;60;71;66;48;44;68;70;32;60;37;10;8;9;13;14
203574;82;82;150341;158450;2026;6;8;2;2031;4;188;80;1;3;3;1;0;14;5;3;10;-1;John;Stones;65;64;62;62;85;53;78;82;79;83;58;78;79;63;74;54;37;84;79;82;84;68;61;85;84;44;62;52;7;15;11;8;10
204246;70;70;149607;161677;2026;6;1;2;3505;5;194;82;1;1;1;1;0;14;0;-1;-1;-1;Marcus;Bettinelli;30;30;35;30;57;25;60;62;30;15;12;37;35;13;18;12;13;13;42;35;18;52;12;18;17;12;13;17;70;70;69;71;71
206517;82;82;150811;160272;2026;3;5;3;3512;394;180;81;1;4;3;1;0;14;16;27;-1;-1;Jack;Grealish;75;70;84;85;67;70;67;81;65;49;78;85;86;81;86;76;74;48;79;83;58;76;79;54;48;72;83;58;11;6;11;13;10
207410;82;82;150319;160963;2027;3;5;2;1503;2;177;77;1;3;3;1;0;10;14;10;18;-1;Mateo;Kovačić;68;64;75;75;61;75;68;83;77;76;75;81;84;73;83;68;70;42;82;85;75;81;85;76;78;76;78;59;9;5;6;7;7
208920;82;82;150607;159907;2027;3;9;6;1005;2;180;75;2;2;3;1;0;34;5;7;-1;-1;Nathan;Aké;74;73;66;68;86;65;76;83;78;83;51;68;78;63;72;48;59;80;75;78;83;64;56;83;82;52;64;53;10;7;7;10;16
218667;83;83;150415;158776;2026;0;4;2;1509;1;173;65;2;4;3;1;0;38;14;23;18;-1;Bernardo Mota;Carvalho e Silva;63;50;93;91;56;87;47;84;78;73;79;84;88;82;87;77;67;52;82;86;70;79;79;75;68;78;83;64;9;10;14;9;12
230621;89;91;152075;161761;2030;3;3;4;529;333;196;90;1;1;4;1;0;27;0;-1;-1;-1;Gianluigi;Donnarumma;50;55;57;38;73;41;75;87;30;26;14;60;30;12;28;12;14;12;38;40;21;54;18;14;16;8;12;24;90;83;72;90;87
231866;89;89;151097;159509;2027;0;3;4;1526;5;190;82;1;3;5;1;0;45;10;14;-1;-1;Rodrigo;Hernández Cascante;65;65;65;67;83;86;83;89;85;84;76;84;89;76;81;74;64;80;90;92;88;90;87;87;82;71;86;62;10;10;7;8;14
237692;85;88;152533;158569;2027;0;2;2;44;405;171;70;2;4;3;1;0;14;18;14;23;-1;Phil;Foden;83;79;92;92;59;83;41;82;64;59;83;83;89;80;89;82;74;47;81;82;60;89;81;59;47;59;88;64;8;15;6;13;10
239085;91;93;152587;160602;2034;15;5;2;20;277;195;94;2;3;5;1;0;36;25;-1;-1;-1;Erling;Haaland;82;92;71;69;93;78;93;94;88;43;95;75;83;58;79;96;62;85;66;78;42;94;83;47;29;90;77;90;7;14;13;7;11
239818;86;87;151423;159962;2029;3;3;2;24;5;187;82;1;2;4;1;0;38;5;-1;-1;-1;Rúben Santos;Gato Alves Dias;55;62;62;56;85;71;89;86;88;86;39;64;75;54;64;29;48;85;79;81;87;74;26;87;85;32;46;45;7;8;13;12;7
240638;85;86;151864;161677;2030;0;3;5;0;4;185;73;1;4;3;1;0;34;14;10;18;-1;Tijjani;Reijnders;82;75;82;79;76;92;69;84;78;77;82;84;87;73;84;78;70;61;84;87;74;85;83;77;72;65;77;59;6;10;9;9;14
241236;82;83;152391;161890;2031;0;3;9;1000;5;185;79;1;3;3;1;0;117;23;27;12;-1;Antoine;Semenyo;80;82;79;74;81;84;79;83;71;34;83;80;83;79;85;84;70;64;70;79;34;84;80;44;31;69;78;69;10;11;14;7;15
242641;81;85;152907;161676;2030;0;3;4;530;1;180;70;2;5;1;1;0;97;7;16;-1;-1;Rayan;Aït-Nouri;85;84;81;77;78;80;65;80;69;78;75;75;84;80;87;50;58;66;72;79;77;61;48;78;80;48;72;42;15;11;8;12;14
246420;83;86;153262;161021;2028;0;9;10;1021;2;173;66;1;4;3;1;0;7;27;23;16;-1;Jérémy;Doku;95;89;93;92;75;68;76;80;62;20;81;82;84;81;91;72;55;40;69;79;40;77;70;30;25;66;79;64;11;10;8;12;9
251517;85;88;153138;161002;2028;3;4;2;18;5;185;80;2;3;3;1;0;10;5;7;16;-1;Joško;Gvardiol;78;79;69;67;91;82;82;86;86;85;70;70;81;73;79;68;59;84;76;82;85;82;74;85;84;60;74;61;5;8;6;11;9
253124;80;81;151893;161029;2028;0;9;5;1549;1;184;78;1;3;1;0;0;38;3;14;12;-1;Matheus;Luiz Nunes;78;91;78;71;78;79;74;80;76;80;75;78;80;76;79;69;58;62;80;81;75;77;68;76;78;59;74;67;13;10;12;13;12
255069;81;85;153118;161550;2029;3;4;3;3;5;188;88;1;3;3;1;0;45;10;14;-1;-1;Nicolás;González Iglesias;66;67;67;62;77;80;79;79;85;80;72;80;81;73;78;70;59;69;81;84;76;76;68;79;81;58;75;60;14;14;10;7;12
256675;83;83;152057;161539;2029;0;3;4;602;2;183;81;1;4;3;1;0;111;27;25;16;-1;Omar;Marmoush;87;90;88;78;80;76;67;84;72;34;85;78;85;70;85;85;84;69;63;82;31;85;83;30;21;82;77;79;11;13;15;11;8
263063;76;84;153398;161726;2030;3;5;3;1512;4;192;83;1;1;1;1;0;14;0;-1;-1;-1;James;Trafford;54;52;52;51;64;40;55;75;28;20;14;60;33;17;23;8;12;15;53;56;21;54;9;16;19;9;23;16;77;74;72;78;74
270409;81;86;153946;161350;2031;0;3;6;1039;1;176;71;2;4;3;1;0;54;23;27;12;-1;Sávio;Moreira de Oliveira;89;85;90;76;62;73;45;79;45;25;79;80;84;81;86;74;55;45;70;79;26;70;67;30;36;63;80;62;9;12;8;12;9
210008;84;84;150651;161760;2028;20;8;3;33;4;191;86;2;3;3;1;0;18;14;18;-1;-1;Adrien;Rabiot;75;86;69;69;89;94;82;85;78;80;88;84;85;78;82;79;59;83;81;86;75;83;78;80;74;76;73;69;9;12;9;15;7
215698;87;88;150742;160237;2031;0;9;8;3001;5;191;89;1;1;4;1;0;18;0;-1;-1;-1;Mike;Maignan;65;62;65;56;82;39;83;86;35;25;15;65;40;18;30;15;16;17;61;64;23;64;20;18;20;16;38;15;84;84;85;88;84
240277;80;83;152313;158776;2029;6;3;2;2517;5;185;78;1;2;1;0;0;27;5;-1;-1;-1;Matteo;Gabbia;43;53;56;55;74;81;70;80;83;81;23;45;75;41;60;22;28;85;70;79;82;59;41;85;79;34;47;42;11;5;12;14;14
253473;79;85;152983;161700;2029;3;1;3;4010;2;181;72;1;3;1;1;0;27;10;14;-1;-1;Samuele;Ricci;77;78;78;78;72;85;65;76;74;75;68;78;83;62;81;53;62;57;79;84;74;70;69;76;76;54;60;52;14;12;6;13;11
254840;77;83;152894;161363;2028;5;5;1;7;5;194;85;2;2;1;0;0;51;5;-1;-1;-1;Strahinja;Pavlović;70;78;57;45;89;85;83;76;85;74;34;31;72;65;70;43;38;81;61;68;76;56;36;74;77;25;40;43;12;14;8;13;10
257353;71;78;153738;161550;2026;21;3;9;1000;2;177;63;1;3;1;0;0;18;14;10;-1;-1;Warren;Bondo;75;73;78;76;61;79;53;69;67;66;65;69;75;59;75;52;59;51;73;73;64;67;71;68;64;71;62;59;14;7;7;14;7
177003;84;84;147158;161711;2026;5;3;2;1534;1;172;66;1;4;3;1;0;10;14;18;10;-1;Luka;Modrić;72;65;89;90;66;69;58;79;65;76;76;88;88;86;84;68;78;55;87;88;74;79;80;71;72;76;85;83;13;9;7;9;14
201153;80;80;149759;161351;2026;0;4;3;46;389;190;84;1;3;3;1;0;45;25;18;-1;-1;Álvaro Borja;Morata Martín;79;78;76;63;91;79;79;81;69;26;83;77;82;72;80;79;52;82;72;77;37;82;76;14;20;82;78;75;4;5;4;5;4
205431;78;78;149868;161368;2026;2;2;2;2005;6;188;83;1;3;3;1;0;21;25;-1;-1;-1;Niclas;Füllkrug;53;60;51;61;87;55;86;79;82;24;81;76;77;65;74;79;68;87;59;77;41;85;78;46;30;80;72;88;15;9;10;9;13
205812;78;78;148799;161715;2026;3;4;2;4011;4;193;85;1;1;1;0;0;27;0;-1;-1;-1;Pietro;Terracciano;40;42;48;45;62;33;60;70;21;16;12;45;22;13;15;11;12;15;21;27;20;54;11;11;19;16;12;22;79;75;72;82;78
213666;80;80;150946;160967;2027;0;9;5;1019;5;191;88;1;4;3;1;0;14;14;18;-1;-1;Ruben;Loftus-Cheek;78;84;75;60;94;72;85;79;75;76;83;79;83;75;81;76;57;85;80;84;75;82;75;76;70;60;70;56;11;7;12;13;15
227796;85;85;151915;160979;2027;3;4;3;6;1;178;73;1;4;4;1;0;95;23;12;25;-1;Christian;Pulisic;90;86;88;81;70;76;57;85;70;40;84;80;87;80;85;85;75;50;75;81;50;81;80;42;50;76;84;80;8;12;13;14;16
232411;81;81;151607;161758;2030;0;9;7;1031;2;177;75;1;5;3;1;0;18;18;16;25;14;Christopher;Nkunku;77;77;82;80;74;65;63;79;40;40;81;80;83;78;82;80;78;65;78;82;40;80;78;35;30;70;80;83;5;6;10;7;15
